ANIO,MES,FECHA,Latitud,Longitud,FALLECIDOS,CAUSA PROBABLE,TIPOLOGIA
2024,MAYO,12/05/2024,-0.2923504,-78.5674586,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2024,MAYO,11/05/2024,-0.2012321,-78.4327852,1,NO GUARDAR LA DISTANCIA LATERAL ENTRE VEHICULOS,ATIPICO
2024,MAYO,18/05/2024,-0.1361244,-78.4701738,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2024,MAYO,20/05/2024,-0.1025644,-78.4909252,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ESTRELLAMIENTO
2024,MAYO,19/05/2024,-0.2142617,-78.4988152,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2024,MAYO,21/05/2024,-0.2356042,-78.4461442,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2024,MAYO,22/05/2024,-0.2087781,-78.4953576,1,PEATON QUE CRUZA LA CALZADA SIN RESPETAR LA SENIALIZACION,ATROPELLO
2024,MAYO,23/05/2024,-0.1092349,-78.4572923,1,PEATON QUE CRUZA LA CALZADA SIN RESPETAR LA SENIALIZACION,ATROPELLO
2024,MAYO,24/05/2024,-0.1755872,-78.4883433,1,CONDUCIR EN SENTIDO CONTRARIO A LA VIA,ATIPICO
2024,MAYO,24/05/2024,-0.114651,-78.492606,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2024,MAYO,25/05/2024,-0.1212974,-78.4629076,1,CONDUCE BAJO LA INFLUENCIA DE ALCOHOL,CHOQUES
2024,MAYO,28/05/2024,-0.0873086,-78.438708,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2024,MAYO,30/05/2024,-0.2387942,-78.4826892,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2024,MAYO,31/05/2024,-0.3285894,-78.5505536,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2024,JUNIO,2024-06-01,-0.1025169,-78.489128,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2024,JUNIO,2024-06-02,-0.2584669,-78.5447424,1,CONDUCE BAJO LA INFLUENCIA DE ALCOHOL,CHOQUES
2024,JUNIO,2024-06-02,-0.2466321,-78.5222179,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2024,JUNIO,2024-06-02,-0.3133907,-78.5462305,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,PERDIDA DE CARRIL
2024,JUNIO,2024-06-04,-0.1812369,-78.5052259,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2024,JUNIO,2024-06-05,-0.1001992,-78.4717155,1,NO RESPETAR LAS SENIALES REGLAMENTARIAS,CHOQUES
2024,JUNIO,2024-06-07,-0.2879518,-78.5659633,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,ATIPICO
2024,JUNIO,2024-06-08,-0.349855,-78.549147,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2024,JUNIO,2024-06-07,-0.0949823,-78.4999976,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATROPELLO
2024,JUNIO,2024-06-08,-0.271202,-78.5518461,1,NO CEDER EL DERECHO DE VIA AL PEATON,ATIPICO
2024,JUNIO,2024-06-09,-0.268674,-78.546864,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,PERDIDA DE CARRIL
2024,JUNIO,2024-06-13,-0.2359203,-78.484353,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2024,JUNIO,2024-06-13,-0.2930079,-78.5270347,1,CONDUCIR EN MALAS CONDICIONES FISICAS,PERDIDA DE CARRIL
2024,JUNIO,2024-06-15,-0.0956886,-78.4681645,1,CONDUCE BAJO LA INFLUENCIA DE ALCOHOL,PERDIDA DE CARRIL
2024,JUNIO,2024-06-15,-0.2158908,-78.3948122,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2024,JUNIO,2024-06-16,-0.3149703,-78.5221299,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2024,JUNIO,2024-06-15,-0.2520018,-78.5389143,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2024,JUNIO,2024-06-20,-0.1982046,-78.4959652,1,CONDUCE BAJO LA INFLUENCIA DE ALCOHOL,CHOQUES
2024,JUNIO,2024-06-20,-0.3551851,-78.5468887,1,CONDUCIR DESATENTO A LAS CONDICIONES DE TRANSITO,ATROPELLO
2024,JUNIO,2024-06-20,-0.2694161,-78.5381467,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2024,JUNIO,2024-06-21,-0.1822116,-78.4901361,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2024,JUNIO,2024-06-22,0.1448024,-78.423636,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ESTRELLAMIENTO
2024,JUNIO,2024-06-22,-0.2421972,-78.532688,1,NO TRANSITAR POR LAS ACERAS,ATROPELLO
2024,JUNIO,2024-06-23,-0.302373,-78.56216,2,CONDUCE BAJO LA INFLUENCIA DE ALCOHOL,ATROPELLO
2024,JUNIO,2024-06-29,-0.241973,-78.5683687,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2024,JULIO,2024-07-03,-0.109306,-78.4603568,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2024,JULIO,2024-07-08,0.0114692,-78.4399833,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2024,JULIO,2024-07-08,-0.343573,-78.5623164,1,BAJARSE O SUBIRSE DE VEHICULOS EN MOVIMIENTO,ATROPELLO
2024,JULIO,2024-07-08,-0.1914513,-78.5128417,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ESTRELLAMIENTO
2024,JULIO,2024-07-11,-0.191804,-78.4932972,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2024,JULIO,2024-07-11,-0.3209934,-78.5643599,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,ATIPICO
2024,JULIO,2024-07-13,-0.2792627,-78.5527993,1,NO RESPETAR LAS SENIALES REGLAMENTARIAS,CHOQUES
2024,JULIO,2024-07-16,-0.2754807,-78.5115383,1,CONDUCE BAJO LA INFLUENCIA DE ALCOHOL,ESTRELLAMIENTO
2024,JULIO,2024-07-17,-0.1520639,-78.4644754,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,CHOQUES
2024,JULIO,2024-07-18,-0.2152818,-78.5173728,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,PERDIDA DE CARRIL
2024,JULIO,2024-07-20,-0.2581706,-78.5346129,1,CONDUCIR EN MALAS CONDICIONES FISICAS,ATIPICO
2024,JULIO,2024-07-19,-0.2180926,-78.4351857,1,CONDUCIR EN MALAS CONDICIONES FISICAS,CHOQUES
2024,JULIO,2024-07-22,-0.0818125,-78.4604714,1,NO RESPETAR LAS SENIALES REGLAMENTARIAS,ATIPICO
2024,JULIO,2024-07-25,-0.2202977,-78.4238394,1,FALLA MECANICA,ATIPICO
2024,JULIO,2024-07-27,-0.1231987,-78.3233098,2,FALLA MECANICA,ESTRELLAMIENTO
2024,JULIO,2024-07-28,-0.2892896,-78.5385298,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,ATIPICO
2024,JULIO,2024-07-28,-0.3496814,-78.3817345,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2024,JULIO,2024-07-29,-0.299578,-78.558648,1,NO TRANSITAR POR LAS ACERAS,ATIPICO
2024,AGOSTO,03/08/2024,-0.1233293,-78.5034568,1,NO GUARDAR LA DISTANCIA LATERAL ENTRE VEHICULOS,ATIPICO
2024,AGOSTO,03/08/2024,-0.2459396,-78.5190148,1,CONDUCIR EN MALAS CONDICIONES FISICAS,ESTRELLAMIENTO
2024,AGOSTO,03/08/2024,-0.2195883,-78.5207879,3,CONDUCIR EN MALAS CONDICIONES FISICAS,ESTRELLAMIENTO
2024,AGOSTO,06/08/2024,-0.2504322,-78.5033522,1,CONDUCIR EN MALAS CONDICIONES FISICAS,PERDIDA DE CARRIL
2024,AGOSTO,08/08/2024,-0.2435099,-78.4753997,1,CONDUCIR EN MALAS CONDICIONES FISICAS,PERDIDA DE CARRIL
2024,AGOSTO,12/08/2024,-0.3081218,-78.5446882,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,ATIPICO
2024,AGOSTO,13/08/2024,-0.195542,-78.495192,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ATIPICO
2024,AGOSTO,16/08/2024,-0.309922,-78.550249,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,PERDIDA DE CARRIL
2024,AGOSTO,08/08/2024,-0.332778,-78.570615,1,CONDUCE BAJO LA INFLUENCIA DE ALCOHOL,ATIPICO
2024,AGOSTO,24/08/2024,-0.242984,-78.497177,1,NO MANTENER LA DISTANCIA AL VEHICULO QUE LE ANTECEDE,CHOQUES
2024,AGOSTO,25/08/2024,-0.105097,-78.432416,1,CONDUCIR EN MALAS CONDICIONES FISICAS,ESTRELLAMIENTO
2024,AGOSTO,25/08/2024,-0.138608,-78.425858,1,CONDUCIR SUPERANDO LOS LIMITES DE VELOCIDAD,ESTRELLAMIENTO
2024,AGOSTO,26/08/2024,-0.014863,-78.450331,1,NO RESPETAR LAS SENIALES REGLAMENTARIAS,ATIPICO
2024,AGOSTO,28/08/2024,-0.266778,-78.538014,1,FALLA MECANICA,ATIPICO
2024,AGOSTO,28/08/2024,-0.111859,-78.477902,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,CHOQUES
2024,AGOSTO,31/08/2024,-0.257501,-78.543764,1,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL,ATIPICO
